
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   sweep,1,deg |   sweep,2,deg |   sweep,h,deg |   _vect,ratio |   sweep,ratio |   incid,ratio |   dihed,ratio |   retra,ratio |   _elev,_surf |   ailrn,_surf |   ruddr,_surf |   nwhel,steer |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   thro1,_part |   power,_1,hp |   thrst,_1,lb |   rpm_1,engin |   rpm_1,_prop |   empty,___lb |   payld,___lb |   _fuel,totlb |   jetti,___lb |   curnt,___lb |   maxim,___lb |   ___cg,ftref |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   wing3,_lift |   wing3,_lift |   wing1,_drag |   wing1,_drag |   wing2,_drag |   wing2,_drag |   wing3,_drag |   wing3,_drag | 
    139.36787 |     100.19305 |     100.19305 |       0.00000 |       9.49783 |      10.49783 |       7.66160 |     -17.43697 |       2.79826 |       2.80010 |       0.00254 |     -20.06611 |       3.22230 |       0.00292 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00221 |       0.00800 |       0.00500 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.31708 |      -0.06206 |     195.83513 |     194.64035 |       0.25230 |     -14.44030 |      15.55266 |      -0.46455 |       0.06027 |      41.90199 |       2.76546 |     428.78525 |       0.28153 |       1.00000 |     448.57077 |      41.50000 |       3.00000 |       0.50222 |      46.46170 |     334.97672 |    1644.72937 |    1644.72937 |    1721.00000 |     125.55000 |     164.44786 |       0.00000 |    2010.99780 |    2558.00024 |       0.00000 |      39.35632 |     -10.12665 |       0.34546 |       0.43092 |       3.00863 |      -2.60165 |       2.49795 |       0.36945 |       0.00732 |       0.00913 |       0.07258 |       0.05966 | 
    144.36761 |     105.19279 |     105.19279 |       0.00000 |       9.49922 |      10.49922 |       7.66299 |     -17.48731 |       2.80006 |       2.80190 |       0.00062 |     -20.12404 |       3.22436 |       0.00072 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00241 |       0.00799 |       0.00499 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.30520 |      -0.05942 |     195.83473 |     194.63995 |       0.25641 |     -15.96068 |      14.41284 |       0.03481 |       0.06108 |      41.90199 |       2.76546 |     428.78510 |       0.28137 |       1.00000 |     448.57086 |      41.50000 |       3.00000 |       0.50222 |      46.55676 |     330.97375 |    1649.98340 |    1649.98340 |    1721.00000 |     125.55000 |     164.39977 |       0.00000 |    2010.94983 |    2558.00024 |       0.00000 |      40.29963 |     -10.61620 |       0.33521 |       0.43129 |       3.06739 |      -2.62101 |       2.60198 |       0.39721 |       0.00714 |       0.00918 |       0.07517 |       0.06091 | 
    149.36775 |     110.19292 |     110.19292 |       0.00000 |       9.50061 |      10.50061 |       7.66438 |     -17.73089 |       2.80182 |       2.80366 |       0.00185 |     -20.40434 |       3.22639 |       0.00213 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00259 |       0.00802 |       0.00499 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.26736 |      -0.07538 |     195.88042 |     194.68564 |       0.27707 |     -27.17112 |     181.46559 |       0.08624 |       0.07251 |      41.90199 |       2.76546 |     428.78452 |       0.28071 |       1.00000 |     448.57025 |      41.50000 |       3.00000 |       0.50222 |      46.51612 |     337.29895 |    1647.70300 |    1647.70300 |    1721.00000 |     125.55000 |     164.35165 |       0.00000 |    2010.90161 |    2558.00024 |       0.00000 |      40.50071 |      -9.38963 |       0.25270 |       0.39992 |       2.75777 |      -2.09516 |       2.67422 |       0.35698 |       0.00566 |       0.00900 |       0.06884 |       0.05038 | 
    154.36739 |     115.19255 |     115.19255 |       0.00000 |       9.50200 |      10.50200 |       7.66576 |     -17.81367 |       2.79985 |       2.80169 |       0.00065 |     -20.49961 |       3.22413 |       0.00075 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00245 |       0.00800 |       0.00500 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.26536 |      -0.07921 |     195.88795 |     194.69318 |       0.27962 |     -28.71714 |      15.62960 |      -0.07873 |       0.07842 |      41.90199 |       2.76546 |     428.78448 |       0.28066 |       1.00000 |     448.57016 |      41.50000 |       3.00000 |       0.50222 |      46.48392 |     333.96249 |    1645.97473 |    1645.97473 |    1721.00000 |     125.55000 |     164.30354 |       0.00000 |    2010.85364 |    2558.00024 |       0.00000 |      40.51109 |      -9.44678 |       0.23763 |       0.39473 |       2.76406 |      -2.08001 |       2.70676 |       0.36581 |       0.00538 |       0.00898 |       0.06920 |       0.05001 | 
    159.36729 |     120.19247 |     120.19247 |       0.00000 |       9.50339 |      10.50339 |       7.66715 |     -17.81636 |       2.80265 |       2.80449 |       0.00270 |     -20.50271 |       3.22735 |       0.00310 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00288 |       0.00801 |       0.00499 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.28082 |      -0.07878 |     195.88683 |     194.69205 |       0.25573 |     -28.88458 |     188.23849 |       0.80133 |       0.07658 |      41.90199 |       2.76546 |     428.78464 |       0.28090 |       1.00000 |     448.57022 |      41.50000 |       3.00000 |       0.50222 |      46.56823 |     337.44803 |    1650.54419 |    1650.54419 |    1721.00000 |     125.55000 |     164.25545 |       0.00000 |    2010.80542 |    2558.00024 |       0.00000 |      40.75104 |      -9.44804 |       0.23600 |       0.39180 |       2.77348 |      -2.06353 |       2.71690 |       0.36235 |       0.00536 |       0.00891 |       0.06910 |       0.04995 | 
    164.36732 |     125.19250 |     125.19250 |       0.00000 |       9.50478 |      10.50478 |       7.66854 |     -17.76881 |       2.80557 |       2.80742 |       0.00548 |     -20.44799 |       3.23072 |       0.00631 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00329 |       0.00793 |       0.00520 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.29328 |      -0.06457 |     195.86115 |     194.66637 |       0.26267 |     -16.05651 |     236.51932 |       1.11650 |       0.08066 |      41.90199 |       2.76546 |     428.78500 |       0.28125 |       1.00000 |     448.57004 |      41.50000 |       3.00000 |       0.50222 |      46.55631 |     332.61224 |    1649.93164 |    1649.93164 |    1721.00000 |     125.55000 |     164.20734 |       0.00000 |    2010.75745 |    2558.00024 |       0.00000 |      40.32397 |     -10.42854 |       0.32749 |       0.44381 |       3.04520 |      -2.59985 |       2.59230 |       0.38656 |       0.00700 |       0.00947 |       0.07439 |       0.06021 | 
    169.36722 |     130.19240 |     130.19240 |       0.00000 |       9.50616 |      10.50616 |       7.66993 |     -17.38907 |       2.80475 |       2.80659 |       0.00390 |     -20.01098 |       3.22977 |       0.00449 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00292 |       0.00801 |       0.00498 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.36305 |      -0.04319 |     195.76343 |     194.56865 |       0.22779 |       4.05315 |     186.07817 |       0.41029 |       0.04413 |      41.90199 |       2.76546 |     428.78577 |       0.28207 |       1.00000 |     448.57153 |      41.50000 |       3.00000 |       0.50222 |      46.49030 |     337.35672 |    1646.24402 |    1646.24402 |    1721.00000 |     125.55000 |     164.16885 |       0.00000 |    2010.71887 |    2558.00024 |       0.00000 |      34.63334 |     -10.08233 |       0.43538 |       0.39137 |       3.31385 |      -3.38305 |       2.18252 |       0.36859 |       0.00908 |       0.00813 |       0.08032 |       0.07855 | 
    174.36714 |     135.19231 |     135.19231 |       0.00000 |       9.50755 |      10.50755 |       7.67132 |     -17.36404 |       2.80008 |       2.80192 |       0.00060 |     -19.98218 |       3.22439 |       0.00069 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00243 |       0.00800 |       0.00499 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.31397 |      -0.05204 |     195.80396 |     194.60918 |       0.26828 |      -5.59732 |      43.19719 |      -0.20638 |       0.05003 |      41.90199 |       2.76546 |     428.78506 |       0.28132 |       1.00000 |     448.57098 |      41.50000 |       3.00000 |       0.50222 |      46.42926 |     334.20255 |    1642.97632 |    1642.97632 |    1721.00000 |     125.55000 |     164.12074 |       0.00000 |    2010.67078 |    2558.00024 |       0.00000 |      36.86969 |     -10.48835 |       0.40131 |       0.42708 |       3.15880 |      -2.96091 |       2.31516 |       0.37934 |       0.00837 |       0.00888 |       0.07548 |       0.06757 | 
    179.36697 |     140.19214 |     140.19214 |       0.00000 |       9.50894 |      10.50894 |       7.67271 |     -17.36403 |       2.80389 |       2.80573 |       0.00400 |     -19.98217 |       3.22878 |       0.00460 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00304 |       0.00796 |       0.00515 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.34725 |      -0.04639 |     195.79031 |     194.59554 |       0.25063 |       1.82277 |     233.21661 |       1.51465 |       0.05395 |      41.90199 |       2.76546 |     428.78564 |       0.28193 |       1.00000 |     448.57092 |      41.50000 |       3.00000 |       0.50222 |      46.56207 |     334.04626 |    1650.22876 |    1650.22876 |    1721.00000 |     125.55000 |     164.07265 |       0.00000 |    2010.62268 |    2558.00024 |       0.00000 |      36.20815 |     -10.06884 |       0.42321 |       0.41180 |       3.34153 |      -3.26955 |       2.28620 |       0.37178 |       0.00881 |       0.00854 |       0.08082 |       0.07542 | 
    184.36308 |     145.18826 |     145.18826 |       0.00000 |       9.51033 |      10.51033 |       7.67410 |     -17.73275 |       2.79999 |       2.80183 |       0.00119 |     -20.40649 |       3.22429 |       0.00136 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00209 |       0.00799 |       0.00500 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.41163 |      -0.03606 |     195.71666 |     194.52188 |       0.23920 |      23.00097 |      13.79387 |      -1.35554 |       0.04129 |      41.90199 |       2.76546 |     428.78616 |       0.28249 |       1.00000 |     448.57175 |      41.50000 |       3.00000 |       0.50222 |      46.55920 |     338.97348 |    1650.02747 |    1650.02747 |    1721.00000 |     125.55000 |     164.02454 |       0.00000 |    2010.57446 |    2558.00024 |       0.00000 |      28.92249 |     -10.47374 |       0.42269 |       0.27199 |       3.48648 |      -4.24267 |       1.92845 |       0.37922 |       0.00935 |       0.00598 |       0.09128 |       0.10860 | 
    189.35614 |     150.18132 |     150.18132 |       0.00000 |       9.51172 |      10.51172 |       7.67548 |     -17.42589 |       2.80075 |       2.80259 |       0.00076 |     -20.05335 |       3.22517 |       0.00088 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00247 |       0.00798 |       0.00504 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.37573 |      -0.04076 |     195.74731 |     194.55254 |       0.24928 |      12.80493 |     284.12897 |      -0.04488 |       0.04288 |      41.90199 |       2.76546 |     428.78586 |       0.28217 |       1.00000 |     448.57138 |      41.50000 |       3.00000 |       0.50222 |      46.49507 |     335.43881 |    1646.53857 |    1646.53857 |    1721.00000 |     125.55000 |     163.97644 |       0.00000 |    2010.52649 |    2558.00024 |       0.00000 |      31.87549 |     -10.58452 |       0.44088 |       0.34835 |       3.54037 |      -3.81935 |       2.04940 |       0.38292 |       0.00935 |       0.00734 |       0.08563 |       0.09241 | 
    194.35168 |     155.18365 |     155.18365 |       0.00000 |       9.51311 |      10.51311 |       7.67687 |     -17.42705 |       2.79819 |       2.80003 |       0.00283 |     -20.05470 |       3.22222 |       0.00325 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00217 |       0.00799 |       0.00503 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.39244 |      -0.04124 |     195.74455 |     194.54977 |       0.22438 |       9.64584 |       9.12392 |      -0.57904 |       0.04171 |      41.90199 |       2.76546 |     428.78616 |       0.28248 |       1.00000 |     448.57153 |      41.50000 |       3.00000 |       0.50222 |      46.29640 |     334.41779 |    1635.81165 |    1635.81165 |    1721.00000 |     125.55000 |     163.92833 |       0.00000 |    2010.47827 |    2558.00024 |       0.00000 |      32.33169 |     -10.19852 |       0.43844 |       0.36246 |       3.32875 |      -3.61454 |       2.05425 |       0.36826 |       0.00922 |       0.00760 |       0.08215 |       0.08587 | 
    199.34793 |     160.17990 |     160.17990 |       0.00000 |       9.51449 |      10.51449 |       7.67826 |     -17.36435 |       2.80330 |       2.80514 |       0.00263 |     -19.98254 |       3.22810 |       0.00303 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00271 |       0.00798 |       0.00503 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.37149 |      -0.04565 |     195.76917 |     194.57439 |       0.23799 |       8.06569 |     211.25142 |       0.10283 |       0.04427 |      41.90199 |       2.76546 |     428.78583 |       0.28214 |       1.00000 |     448.57129 |      41.50000 |       3.00000 |       0.50222 |      46.46594 |     339.70282 |    1644.89526 |    1644.89526 |    1721.00000 |     125.55000 |     163.88022 |       0.00000 |    2010.43030 |    2558.00024 |       0.00000 |      32.94205 |      -9.96320 |       0.43875 |       0.37614 |       3.30975 |      -3.53430 |       2.07127 |       0.35735 |       0.00920 |       0.00785 |       0.08068 |       0.08288 | 
    204.34668 |     165.17865 |     165.17865 |       0.00000 |       9.51588 |      10.51588 |       7.67965 |     -17.38763 |       2.79875 |       2.80059 |       0.00219 |     -20.00933 |       3.22286 |       0.00252 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00219 |       0.00799 |       0.00504 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.37916 |      -0.04031 |     195.74797 |     194.55319 |       0.25311 |      11.84094 |       3.27802 |      -0.71916 |       0.04412 |      41.90199 |       2.76546 |     428.78592 |       0.28222 |       1.00000 |     448.57156 |      41.50000 |       3.00000 |       0.50222 |      46.48820 |     332.57596 |    1646.21802 |    1646.21802 |    1721.00000 |     125.55000 |     163.83212 |       0.00000 |    2010.38208 |    2558.00024 |       0.00000 |      32.12659 |     -10.64387 |       0.44229 |       0.35287 |       3.50779 |      -3.78576 |       2.06702 |       0.38678 |       0.00936 |       0.00742 |       0.08534 |       0.09141 | 
    209.33725 |     170.16922 |     170.16922 |       0.00000 |       9.51727 |      10.51727 |       7.68104 |     -17.49705 |       2.79881 |       2.80065 |       0.00237 |     -20.13525 |       3.22293 |       0.00273 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00209 |       0.00801 |       0.00496 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.36922 |      -0.03973 |     195.73466 |     194.53989 |       0.27581 |      17.69569 |      28.58817 |      -1.08865 |       0.03970 |      41.90199 |       2.76546 |     428.78564 |       0.28193 |       1.00000 |     448.57162 |      41.50000 |       3.00000 |       0.50222 |      46.44802 |     335.98468 |    1643.97144 |    1643.97144 |    1721.00000 |     125.55000 |     163.78401 |       0.00000 |    2010.33411 |    2558.00024 |       0.00000 |      30.36094 |     -10.60545 |       0.44280 |       0.31216 |       3.37708 |      -4.00264 |       1.97908 |       0.38306 |       0.00957 |       0.00670 |       0.08764 |       0.09925 | 
    214.33125 |     175.16322 |     175.16322 |       0.00000 |       9.51866 |      10.51866 |       7.68242 |     -17.37242 |       2.80126 |       2.80310 |       0.00100 |     -19.99182 |       3.22575 |       0.00115 |       0.00271 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00267 |       0.00802 |       0.00497 |       0.00000 |       0.07000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.34727 |      -0.05215 |     195.79735 |     194.60257 |       0.22219 |      -4.48067 |     136.14392 |       0.48772 |       0.04419 |      41.90199 |       2.76546 |     428.78564 |       0.28193 |       1.00000 |     448.57120 |      41.50000 |       3.00000 |       0.50222 |      46.49960 |     334.38974 |    1646.79565 |    1646.79565 |    1721.00000 |     125.55000 |     163.73590 |       0.00000 |    2010.28589 |    2558.00024 |       0.00000 |      36.85236 |     -10.68919 |       0.40420 |       0.41787 |       3.20743 |      -3.03720 |       2.31875 |       0.38741 |       0.00842 |       0.00868 |       0.07681 |       0.06951 | 
